fb_code;Class;Order;Family;Genus;Species;Name;Home_range;Diel_activity;Size_group;Level_water;TempOccurrence_min;TempOccurrence_mean;TempOccurrence_max;Body_size_max;Size_class;Body_shape;Aspect_ratio;Nphoto;Caudal_fin;Mouth_position;Trophic_level;Diet;Spawning;Depth_min;Depth_max;Depth_range;Allometric_a;Allometric_b;Level_length_weight;PLD;PLD_level;Life_span;Geographic_range_index;Range_extension;Lat_Max_South;Lat_Max_North;Province_2;Province_3;Province_4;Province_6;Province_7;Province_10;Province_11;Province_12;Province_13;Province_14;Province_15;Province_16;Province_17;Province_43;Province_44;Province_45;Province_46;Province_47;Province_48;Province_50;Total_OcuProv;AT;EP;IUCN_status;Vulnerability;Price_category
8269;actinopterygii;perciformes;blenniidae;hypsoblennius;brevipinnis;Hypsoblennius brevipinnis;sed;day;sol;bottom;22,65;24,91;27,34;12;s2;elongated;NA;NA;truncated;subterminal;2;im;demersal;1;10;9;0,014905494;3,017856658;family;NA;;NA;41;native;-12;30,3;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;5;1;1;lc;22,52;not_targeted
46793;actinopterygii;perciformes;blenniidae;hypsoblennius;caulopus;Hypsoblennius caulopus;sed;day;sol;bottom;24,29;25,7;27,23;9;s2;elongated;1,13453;1;truncated;subterminal;2,8;om;demersal;1;5;4;0,014905494;3,017856658;family;NA;;NA;15;native;-12;13,07;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;1;dd;16,55;not_targeted
16506;actinopterygii;perciformes;blenniidae;hypsoblennius;exstochilus;Hypsoblennius exstochilus;sed;day;sol;bottom;25,31;27,35;29,42;5;s1;elongated;NA;NA;truncated;subterminal;2,9;om;demersal;0;6,1;6,1;0,014905494;3,017856658;family;NA;;NA;14;native;11,8;24,59;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;lc;10;not_targeted
3761;actinopterygii;perciformes;blenniidae;hypsoblennius;gentilis;Hypsoblennius gentilis;sed;day;sol;bottom;13,96;17,36;21,29;15;s2;elongated;1,45064;1;truncated;subterminal;2,7;im;demersal;0;25;25;0,014905494;3,017856658;family;NA;;6,5;10;native;28,75;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;lc;26,31;not_targeted
3762;actinopterygii;perciformes;blenniidae;hypsoblennius;gilberti;Hypsoblennius gilberti;sed;day;sol;bottom;14;16,55;20,22;17;s3;elongated;NA;NA;truncated;subterminal;3,1;om;demersal;0;18;18;0,014905494;3,017856658;family;NA;;9;8;native;25,5;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;lc;32,52;not_targeted
3763;actinopterygii;perciformes;blenniidae;hypsoblennius;hentz;Hypsoblennius hentz;sed;day;sol;bottom;18,85;23,9;28,96;10;s2;elongated;1,16822;1;truncated;subterminal;2,8;om;demersal;0;20;20;0,014905494;3,017856658;family;NA;;NA;16;native;21,24;34,7;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;19,5;not_targeted
12442;actinopterygii;perciformes;blenniidae;hypsoblennius;invemar;Hypsoblennius invemar;sed;day;sol;bottom;22,94;25,71;28,53;5,8;s1;elongated;1,19095;1;truncated;subterminal;2,9;om;demersal;1;5;4;0,014905494;3,017856658;family;37;family;NA;39;native;-27,6;30;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;4;1;0;lc;11,53;not_targeted
3764;actinopterygii;perciformes;blenniidae;hypsoblennius;ionthas;Hypsoblennius ionthas;sed;day;sol;bottom;18,15;23,53;28,71;10;s2;elongated;NA;NA;truncated;subterminal;2,8;om;demersal;0;6;6;0,014905494;3,017856658;family;NA;;NA;17;native;20,6;34,7;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;19,5;not_targeted
3765;actinopterygii;perciformes;blenniidae;hypsoblennius;jenkinsi;Hypsoblennius jenkinsi;sed;day;sol;bottom;15,47;19,27;23,72;13;s2;elongated;NA;NA;truncated;subterminal;2,8;om;demersal;1;21;20;0,014905494;3,017856658;family;NA;;5,5;10;native;24,7;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;lc;26,42;not_targeted
46807;actinopterygii;perciformes;blenniidae;hypsoblennius;paytensis;Hypsoblennius paytensis;sed;day;sol;bottom;22,51;24,33;26,22;10;s2;elongated;NA;NA;truncated;subterminal;2,8;om;demersal;1;10;9;0,014905494;3,017856658;family;NA;;NA;14;native;-12;9,6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;1;lc;21,16;not_targeted
59661;actinopterygii;perciformes;blenniidae;hypsoblennius;proteus;Hypsoblennius proteus;sed;day;sol;bottom;24;25,32;28;2,6;s1;elongated;NA;NA;rounded;subterminal;2,9;om;demersal;1;5;4;0,014905494;3,017856658;family;NA;;NA;1;native;18,77;18,77;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;vu;10;not_targeted
27242;actinopterygii;perciformes;blenniidae;hypsoblennius;sordidus;Hypsoblennius sordidus;NA;NA;NA;bottom;13,82;16,2;19,4;11,6;s2;elongated;0,959191;1;truncated;subterminal;2,8;om;demersal;0;10;10;0,014905494;3,017856658;family;NA;;NA;14;native;-43;-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;1;lc;28,88;not_targeted
46799;actinopterygii;perciformes;blenniidae;hypsoblennius;striatus;Hypsoblennius striatus;sed;day;sol;bottom;27;28,49;29,32;8;s2;elongated;1,5532;1;truncated;subterminal;2,8;om;demersal;1;5;4;0,014905494;3,017856658;family;NA;;NA;5;native;8,01;9,6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;nt;15,01;not_targeted
3633;actinopterygii;perciformes;embiotocidae;hypsurus;caryi;Hypsurus caryi;NA;day;NA;low;14;16,55;20,22;30;s3;fusiform;1,69268;1;forked;terminal;3,3;im;live;1;50;49;NA;NA;;NA;;NA;8;native;25,5;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;ne;37,13;not_targeted
3648;actinopterygii;perciformes;pomacentridae;hypsypops;rubicundus;Hypsypops rubicundus;sed;day;smallg;bottom;15,77;19,62;24,17;30;s3;compressed;2,02245;1;forked;terminal;3,2;om;demersal;1;30;29;0,021276044;3,151969035;family;22;species;17;10;native;24,7;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;lc;51,02;not_targeted
64620;actinopterygii;anguilliformes;ophichthidae;ichthyapus;insularis;Ichthyapus insularis;mob;day;sol;bottom;23,9;25;27,2;42,7;s4;eel_like;NA;NA;pointed;subterminal;3,7;im;pelagic;0;1;1;0,00024;3,015;family;NA;;NA;1;native;-7,94;-7,94;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;dd;26,81;not_targeted
2647;actinopterygii;anguilliformes;ophichthidae;ichthyapus;ophioneus;Ichthyapus ophioneus;mob;day;sol;bottom;24,24;26,51;29,09;45;s4;eel_like;NA;NA;pointed;subterminal;3,7;im;pelagic;0;50;50;0,00024;3,015;family;NA;;NA;36;native;-15,97;32,37;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;4;1;0;lc;27,83;not_targeted
17399;actinopterygii;anguilliformes;ophichthidae;ichthyapus;vulturis;Ichthyapus vulturis;sed;night;sol;bottom;13;15;18,62;60;s5;eel_like;NA;NA;pointed;subterminal;4,5;im;pelagic;0;56;56;0,00024;3,015;family;NA;;NA;101;native;-30;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;ne;33,58;not_targeted
12894;actinopterygii;perciformes;zoarcidae;iluocoetes;fimbriatus;Iluocoetes fimbriatus;sed;day;sol;bottom;11,09;14,5;18,27;35,6;s4;elongated;NA;NA;pointed;subterminal;3,4;im;NA;0;600;600;NA;NA;;NA;;NA;19;native;-43;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3;1;1;ne;48,05;not_targeted
5613;actinopterygii;perciformes;labridae;iniistius;pavo;Iniistius pavo;mob;day;sol;bottom;24,01;26,13;28,41;42;s4;fusiform;1,464295;2;truncated;terminal;3,5;im;pelagic;1;100;99;0,011849045;3,148753409;species;67;species;NA;269;lessepsian;-0,63;30,3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;3;0;1;lc;40,08;very high
397;actinopterygii;perciformes;haemulidae;isacia;conceptionis;Isacia conceptionis;NA;NA;NA;bottom;13,67;15,8;19,21;60;s5;fusiform;2,29105;1;forked;terminal;2,9;om;pelagic;0;50;50;0,0233;3,01;family;NA;;NA;6;native;-30;-23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;lc;50,64;low
1464;actinopterygii;clupeiformes;clupeidae;jenkinsia;stolifera;Jenkinsia stolifera;vmob;day;largeg;high;24,69;27,14;29,44;4;s1;fusiform;1,35346;1;forked;terminal;3,4;pk;pelagic;0;50;50;0,00342;3,18;family;NA;;NA;22;native;11,8;27;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;lc;10;low
12310;actinopterygii;perciformes;chaetodontidae;johnrandallia;nigrirostris;Johnrandallia nigrirostris;mob;day;medg;bottom;23,15;25,24;27,58;20;s3;compressed;2,59067;1;truncated;terminal;3;im;pelagic;6;40;34;0,040397085;2,829430605;species;NA;;NA;33;native;-12;30,3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;4;0;1;lc;15,01;not_targeted
4110;actinopterygii;scorpaeniformes;cottidae;jordania;zonope;Jordania zonope;sed;NA;NA;bottom;11;12,1;14,43;15;s2;elongated;0,925788;1;rounded;terminal;3,4;im;demersal;2;38;36;NA;NA;;NA;;NA;4;native;37,4;37,4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;34,4;low
2606;actinopterygii;anguilliformes;chlopsidae;kaupichthys;hyoproroides;Kaupichthys hyoproroides;sed;night;sol;bottom;24,61;26,96;29,42;30;s3;eel_like;NA;NA;pointed;terminal;3,6;im;NA;1;95;94;1,00E-04;1,231;species;NA;;NA;52;native;-12,91;32,37;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;16;not_targeted
2607;actinopterygii;anguilliformes;chlopsidae;kaupichthys;nuchalis;Kaupichthys nuchalis;sed;day;sol;low;24,34;26,71;29,17;16;s3;eel_like;NA;NA;pointed;terminal;3,5;im;NA;0;130;130;1,00E-04;1,231;genus;NA;;NA;35;native;11,8;32,37;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;10;not_targeted
5790;actinopterygii;perciformes;kuhliidae;kuhlia;mugil;Kuhlia mugil;vmob;both;medg;low;25,45;27,06;28,8;40;s4;fusiform;2,22765;1;forked;terminal;3,8;im;NA;3;18;15;0,01058443;3;species;60;genus;NA;264;native;-0,63;23,79;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;3;0;1;lc;53,72;not_targeted
3595;actinopterygii;perciformes;kyphosidae;kyphosus;azureus;Kyphosus azureus;vmob;day;medg;high;13,96;17,36;21,29;45;s4;fusiform;3,13453;1;forked;terminal;2;om;pelagic;0;15;15;0,02953148;3;genus;NA;;NA;10;native;28,75;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;lc;40,97;not_targeted
5804;actinopterygii;perciformes;kyphosidae;kyphosus;bigibbus;Kyphosus bigibbus;vmob;day;medg;low;13;15;18,62;75;s5;fusiform;3,203446667;3;forked;terminal;2;hm;pelagic;0;40;40;0,02953148;3;species;NA;;NA;266;native;-30;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;lc;55,67;high
5805;actinopterygii;perciformes;kyphosidae;kyphosus;cinerascens;Kyphosus cinerascens;vmob;day;medg;low;24,08;26,91;29,59;50;s4;fusiform;3,43473;2;forked;terminal;2,9;hm;pelagic;1;40;39;0,019982672;3,036956726;species;NA;;NA;301;native;11,8;27;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;38,12;high
12230;actinopterygii;perciformes;kyphosidae;kyphosus;elegans;Kyphosus elegans;vmob;day;largeg;low;23,48;25,53;27,83;53;s5;fusiform;3,31195;1;forked;terminal;2,9;hm;pelagic;1;20;19;0,019982672;3,036956726;species;NA;;NA;41;native;-12;30,3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;4;0;1;lc;42,49;high
3598;actinopterygii;perciformes;kyphosidae;kyphosus;ocyurus;Kyphosus ocyurus;vmob;day;medg;low;23,93;25,63;27,52;59;s5;fusiform;3,22892;1;forked;terminal;3,5;hd;pelagic;1;20;19;0,0272;3;species;NA;;NA;65;native;-12;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;5;0;1;ne;47,02;not_targeted
2498;actinopterygii;perciformes;kyphosidae;kyphosus;sectatrix;Kyphosus sectatrix;vmob;day;medg;low;21,86;24,63;27,78;76;s5;fusiform;2,7147;2;forked;terminal;2;hm;pelagic;0;25;25;0,019982672;3,036956726;genus;31;family;NA;238;native;-27,6;42,73;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;11;1;1;lc;56,47;high
5806;actinopterygii;perciformes;kyphosidae;kyphosus;vaigiensis;Kyphosus vaigiensis;vmob;day;medg;low;21,51;24,2;27,17;70;s5;fusiform;3,24595;2;forked;terminal;2;hm;pelagic;1;25;24;0,019982672;3,036956726;species;31;family;NA;381;native;-42;38,2;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;14;1;1;lc;54,32;high
64873;actinopterygii;perciformes;labrisomidae;labrisomus;conditus;Labrisomus conditus;sed;day;sol;bottom;24,08;26,46;28,58;13,4;s2;fusiform;NA;NA;rounded;terminal;3,5;im;demersal;1;6;5;0,0245149;2,223;genus;28;genus;NA;24;native;-3,87;32,7;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;lc;10;not_targeted
59789;actinopterygii;perciformes;labrisomidae;labrisomus;cricota;Labrisomus cricota;sed;day;sol;bottom;22,73;25,27;27,97;9,3;s2;elongated;1,67799;1;rounded;terminal;3,4;im;demersal;0;4;4;0,0245149;2,223;genus;28;genus;NA;34;native;-27,6;32,7;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;4;1;0;lc;10;not_targeted
46661;actinopterygii;perciformes;labrisomidae;labrisomus;jenkinsi;Labrisomus jenkinsi;sed;day;sol;bottom;20,26;23;25,66;13;s2;elongated;1,65586;1;rounded;terminal;3,5;im;demersal;1;5;4;0,0245149;2,223;genus;28;genus;NA;3;native;-0,63;-0,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;vu;10;not_targeted
8295;actinopterygii;perciformes;labrisomidae;labrisomus;multiporosus;Labrisomus multiporosus;sed;day;sol;bottom;22,45;24,61;27,02;18;s3;elongated;1,67851;1;rounded;terminal;3,5;im;demersal;1;20;19;0,0245149;2,223;species;28;genus;NA;33;native;-12;30,3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;4;0;1;lc;10;not_targeted
3735;actinopterygii;perciformes;labrisomidae;labrisomus;nuchipinnis;Labrisomus nuchipinnis;sed;day;sol;bottom;23,12;25,64;28,41;23;s3;elongated;0,830858;1;rounded;terminal;3,6;im;demersal;0;10;10;0,0245149;2,223;genus;28;species;NA;73;native;-27,6;32,8;0;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;7;1;0;lc;11,94;not_targeted
55259;actinopterygii;perciformes;labrisomidae;labrisomus;philippii;Labrisomus philippii;sed;day;sol;bottom;13,82;16,2;19,4;35;s4;elongated;0,855744;1;rounded;terminal;3,6;im;demersal;0;5;5;0,0245149;2,223;genus;28;genus;NA;14;native;-43;-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;1;lc;18,57;not_targeted
60826;actinopterygii;perciformes;labrisomidae;labrisomus;pomaspilus;Labrisomus pomaspilus;sed;day;sol;bottom;22,93;24;26,25;8,4;s2;elongated;NA;NA;rounded;terminal;3,4;im;demersal;NA;NA;NA;0,0245149;2,223;genus;28;genus;NA;4;native;-1,29;-1,29;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;dd;10;not_targeted
54353;actinopterygii;perciformes;labrisomidae;labrisomus;socorroensis;Labrisomus socorroensis;sed;day;sol;bottom;24;25,32;28;13;s2;elongated;1,70071;1;rounded;terminal;3,5;im;demersal;1;10;9;0,0245149;2,223;genus;28;genus;NA;1;native;18,77;18,77;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;vu;10;not_targeted
54354;actinopterygii;perciformes;labrisomidae;labrisomus;wigginsi;Labrisomus wigginsi;sed;day;sol;bottom;16;19;22,64;16,7;s3;elongated;NA;NA;rounded;terminal;3,5;NA;demersal;NA;NA;NA;0,0245149;2,223;genus;28;genus;NA;7;native;25,5;30,3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;dd;10;not_targeted
8297;actinopterygii;perciformes;labrisomidae;labrisomus;xanti;Labrisomus xanti;sed;day;sol;bottom;19,47;23,22;27,57;17,8;s3;elongated;2,02161;1;rounded;terminal;3,5;im;demersal;1;10;9;0,0245149;2,223;species;28;genus;NA;10;native;18,77;30,3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;lc;10;not_targeted
572;actinopterygii;perciformes;labridae;labrus;bergylta;Labrus bergylta;mob;day;sol;low;13,6;17,56;22,21;65,9;s5;fusiform;1,38077;1;truncated;terminal;3,2;im;pelagic;1;50;49;0,0144872;3;family;52;genus;29;46;native;28,39;51;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;lc;66,55;high
4582;actinopterygii;perciformes;labridae;labrus;merula;Labrus merula;mob;day;sol;low;14,19;18,73;24,1;45;s4;fusiform;0,823409;1;truncated;terminal;3,6;im;pelagic;1;50;49;0,0144872;3;family;86;species;17;34;native;32,5;42,73;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;44,23;very high
1375;actinopterygii;perciformes;labridae;labrus;mixtus;Labrus mixtus;mob;day;sol;low;14,37;18,46;23,21;40;s4;fusiform;0,790999;2;truncated;terminal;3,9;im;pelagic;2;200;198;0,0144872;3;family;52;genus;20;55;native;13,91;51;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;1;0;lc;66,58;very high
51659;actinopterygii;perciformes;labridae;labrus;viridis;Labrus viridis;mob;day;sol;low;13,51;18,7;24,81;47;s4;fusiform;1,14677;1;truncated;terminal;3,9;im;pelagic;1;50;49;0,0144872;3;family;34;species;18;36;native;32,5;42,86;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;vu;34,31;very high
1071;actinopterygii;perciformes;labridae;lachnolaimus;maximus;Lachnolaimus maximus;mob;day;sol;low;23,34;26,24;29,26;91;s6;compressed;3,9567;1;truncated;subterminal;4,2;im;pelagic;3;30;27;0,00483;3,264;species;31;species;23;39;native;10,53;34,7;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;vu;67,1;very high
4286;actinopterygii;tetraodontiformes;ostraciidae;lactophrys;bicaudalis;Lactophrys bicaudalis;mob;day;sol;low;24,02;26,66;29,35;48;s4;box_shaped;1,352806;2;rounded;subterminal;3,2;im;pelagic;3;50;47;0,006457845;3,167604278;family;NA;;NA;42;native;-5,95;34,7;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;1;0;lc;25,46;high
1107;actinopterygii;tetraodontiformes;ostraciidae;lactophrys;trigonus;Lactophrys trigonus;mob;day;sol;low;23,39;26,09;28,93;55;s5;box_shaped;1,2715;1;truncated;subterminal;3,3;im;pelagic;2;50;48;0,006457845;3,167604278;family;NA;;NA;51;native;-27,6;34,7;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;4;1;0;lc;31,74;high
6554;actinopterygii;tetraodontiformes;ostraciidae;lactoria;diaphana;Lactoria diaphana;mob;both;sol;bottom;22,19;23,9;25,89;34;s4;box_shaped;1,05452;1;rounded;subterminal;3,3;om;pelagic;8;50;42;0,006457845;3,167604278;genus;58;genus;NA;271;native;-30;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1;6;1;1;ne;18,08;not_targeted
54967;actinopterygii;tetraodontiformes;ostraciidae;lactoria;paschae;Lactoria paschae;mob;both;sol;bottom;13;15;18,62;30;s3;box_shaped;NA;NA;truncated;subterminal;3,3;om;pelagic;NA;NA;NA;0,006457845;3,167604278;genus;58;genus;NA;6;native;-30;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;ne;24,33;high
4761;actinopterygii;tetraodontiformes;tetraodontidae;lagocephalus;sceleratus;Lagocephalus sceleratus;vmob;day;sol;bottom;15,5;20;26,01;110;s6;box_shaped;1,80278;1;truncated;terminal;3,7;im;demersal;18;100;82;0,005335716;3;family;NA;;7;212;lessepsian;32,9;38,2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;lc;70,51;not_targeted
8180;actinopterygii;tetraodontiformes;tetraodontidae;lagocephalus;spadiceus;Lagocephalus spadiceus;vmob;day;sol;low;15,5;20;26,01;37,4;s4;box_shaped;1,97248;1;truncated;terminal;3,7;im;demersal;3;200;197;0,005335716;3;family;NA;;NA;153;lessepsian;32,9;38,2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;lc;31,05;not_targeted
3576;actinopterygii;perciformes;sparidae;lagodon;rhomboides;Lagodon rhomboides;mob;day;smallg;low;20,74;24,91;29,2;40;s4;fusiform;2,21993;1;forked;terminal;4,4;im;pelagic;0;60;60;0,02234706;3,043787933;family;NA;;7;27;native;18,3;34,7;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;34,4;very high
22513;actinopterygii;perciformes;labridae;lappanella;fasciata;Lappanella fasciata;mob;day;sol;low;14,79;18,99;24;15;s2;fusiform;1,18594;1;truncated;terminal;3,3;im;pelagic;35;200;165;0,0144872;3;family;NA;;NA;39;native;28,39;42,73;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;lc;29,04;very high
14417;actinopterygii;perciformes;latridae;latris;lineata;Latris lineata;NA;NA;NA;bottom;13;15;18,62;120;s6;fusiform;1,83219;1;forked;terminal;3,7;NA;pelagic;5;400;395;0,0112;3,1419;family;NA;;43;38;native;-30;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;ne;71,95;very high
459;actinopterygii;perciformes;gobiidae;lebetus;guilleti;Lebetus guilleti;sed;day;sol;bottom;13,12;17,04;21,01;2,5;s1;elongated;NA;NA;truncated;terminal;3,1;im;demersal;6;30;24;0,014164639;2,902488013;family;NA;;NA;30;native;28,39;51;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;lc;10;very high
456;actinopterygii;perciformes;gobiidae;lebetus;scorpioides;Lebetus scorpioides;sed;day;sol;bottom;13,16;16,89;20,68;4;s1;elongated;NA;NA;truncated;terminal;3,2;im;demersal;30;375;345;0,014164639;2,902488013;family;NA;;2;25;native;28,39;51;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;lc;25,03;very high
4111;actinopterygii;scorpaeniformes;cottidae;leiocottus;hirundo;Leiocottus hirundo;sed;NA;sol;bottom;14;16,55;20,22;25;s3;elongated;0,965363;1;truncated;subterminal;3,5;NA;demersal;NA;37;NA;NA;NA;;NA;;NA;8;native;25,5;37,4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;ne;45,57;low
640;actinopterygii;gobiesociformes;gobiesocidae;lepadogaster;candolii;Lepadogaster candolii;sed;day;sol;bottom;13,38;17,83;22,88;7,5;s2;depressed;NA;NA;truncated;terminal;2,8;im;demersal;0;10;10;0,02306538;3;family;14;species;NA;51;native;28,39;51;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;ne;37,97;not_targeted
643;actinopterygii;gobiesociformes;gobiesocidae;lepadogaster;lepadogaster;Lepadogaster lepadogaster;sed;day;sol;bottom;13,94;18,33;23,38;6,5;s1;depressed;NA;NA;truncated;terminal;3,3;im;demersal;0;10;10;0,02306538;3;family;18;species;NA;59;native;15,63;51;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;1;0;lc;36,17;not_targeted
16746;actinopterygii;gobiesociformes;gobiesocidae;lepadogaster;purpurea;Lepadogaster purpurea;sed;day;sol;bottom;16;19,7;23,57;7,5;s2;depressed;NA;NA;truncated;inferior;3,3;im;demersal;0;10;10;0,02306538;3;family;15;genus;NA;33;native;13,91;39,7;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;lc;37,97;not_targeted
16751;actinopterygii;gobiesociformes;gobiesocidae;lepadogaster;zebrina;Lepadogaster zebrina;sed;day;sol;bottom;18;20,73;24,01;5,4;s1;depressed;NA;NA;pointed;terminal;3,3;im;demersal;0;1;1;0,02306538;3;family;15;genus;NA;9;native;15,63;38,2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;lc;NA;not_targeted
3882;actinopterygii;perciformes;gobiidae;lepidogobius;lepidus;Lepidogobius lepidus;sed;day;sol;bottom;17;21;26;10;s2;elongated;0,61397;1;rounded;subterminal;3,3;NA;demersal;0;201;201;0,014164639;2,902488013;family;NA;;NA;5;native;25,5;25,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;ne;50,96;very high
46616;actinopterygii;perciformes;tripterygiidae;lepidonectes;bimaculatus;Lepidonectes bimaculatus;sed;day;sol;bottom;26,02;26,51;27,5;6,8;s1;elongated;NA;NA;rounded;subterminal;2,7;im;demersal;5;30;25;0,01413743;3,05;genus;NA;;NA;2;native;3,79;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;vu;10;not_targeted
46617;actinopterygii;perciformes;tripterygiidae;lepidonectes;clarkhubbsi;Lepidonectes clarkhubbsi;sed;day;sol;bottom;26,97;28,32;29,21;6,5;s1;elongated;NA;NA;rounded;subterminal;2,7;om;demersal;2;40;38;0,01413743;3,05;genus;NA;;NA;5;native;8,01;11,68;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;lc;10;not_targeted
